X1,comm,n_sp,n_tr,FDpg,FDw,FDwcomm,qual.FD,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.Height,CWM.Seed_mass,CWM.LDMC,CWM.SLA,CWM.Leaf_nitrogen,CWM.Leaf_area,CWM.Leaf_phosphorus
site917342,4612,2,7,0.451173554275893,0.451173554275893,0.451173554275893,0.6520936290889294,2,2,NA,0.597248951486192,NA,NA,1.7082390897047692,2.9180807875953705,-0.7508872798771837,-0.28029997019534186,0.8481552644371307,-0.9493858141678584,-0.07504447432467964,-0.020145905857969604,-0.3352728923573246
site917544,4613,8,7,1.0752867821468808,1.0752867821468808,1.0752867821468808,0.6520936290889294,8,8,2.4591397716990517,0.597248951486192,0.9416529579602472,0.696853743103408,1.4801897510401176,2.471083118462338,-0.7032361378984497,-0.2254473057649915,1.1959254291755492,-0.8138648467708645,-0.5095878293879238,-1.0825239975530039,-0.7457152512078208
site917737,4614,9,7,1.2802207063165412,1.2802207063165412,1.2802207063165412,0.6520936290889294,9,9,4.417506838311345,0.597248951486192,0.8241087281896459,0.6869794291057527,1.8305739273535602,4.253550086714495,-0.8060809324671239,-0.1556025989602375,1.1145546887114481,-0.6939907294127665,-0.25980864517040575,-0.9945232909957185,-0.43654894195242677
site917938,4615,9,7,1.3473914932223263,1.3473914932223263,1.3473914932223263,0.6520936290889294,9,9,8.97834561051864,0.597248951486192,0.863227669633319,0.6058635375437502,2.334651247909925,6.822726474732199,-0.5056901136809104,-0.46307542933639834,0.29848833274683273,-0.29807195027757005,-0.5587290385200543,-0.6558847011408796,-0.3681376994362928
site918166,4616,7,7,1.2506678446867392,1.2506678446867392,1.2506678446867392,0.6520936290889294,7,7,5.3382818056123105,0.597248951486192,0.7388528498296132,0.5591623666311758,2.1609226336325396,6.812977996819092,-0.2928606708410474,0.2626839902877847,0.08697384374645935,-0.29853027986581293,-0.1910480964430111,-0.8824002412984291,-0.3139833862297803
site918369,4617,24,7,2.9103490876907157,2.9103490876907157,2.9103490876907157,0.6520936290889294,24,24,25.530754134404706,0.597248951486192,0.7839621123150126,0.6677875685968839,2.3102724531296226,6.532896541345371,-0.363416093633949,-0.30468873057418633,0.5619908985446548,-0.330981649710544,-0.3089862031321391,-0.20488879626538817,-0.2828353396340894
site918560,4618,16,7,2.175831419014149,2.175831419014149,2.175831419014149,0.6520936290889294,16,16,13.788883213725757,0.597248951486192,0.8005151841001436,0.7268527557100908,2.0647969433347075,5.3813408296207745,-0.6580244843678651,-0.018793675826797404,0.8803894841428345,-0.5526709313670259,-0.30392249120710535,-0.49555285395883275,-0.621356432595133
site918764,4619,22,7,2.8331078034034727,2.8331078034034727,2.8331078034034727,0.6520936290889294,22,22,19.96531351494209,0.597248951486192,0.89547619121823685,0.646370006127174,2.301905539894121,6.188500457274245,-0.0651662312338517,0.161912136454908,-0.11435245473307881,0.18461383622956629,-0.07198781348949503,0.364431451406965,0.2597945475586345
site918971,4620,10,7,1.3732928142119203,1.3732928142119203,1.3732928142119203,0.6520936290889294,10,10,4.549854195663794,0.597248951486192,0.8986320309720583,0.7940124630785225,1.8023546484822155,3.3731761922146855,-0.6407208337838101,-0.06949236985417938,0.7933139942463907,-0.7778525780432424,-0.25530511135838546,-0.1888318042193005,-0.6542062865889795
site919162,4621,8,7,1.2315416741417078,1.2315416741417078,1.2315416741417078,0.6520936290889294,8,8,5.260242065476524,0.597248951486192,0.9049960901475093,0.6842813226881075,1.9906823046063102,4.281673342200683,-0.43036465863296586,0.11033228470919501,0.6884035957059873,-0.303262910729461,-0.016625793775287702,0.1237555498888678,-0.12239856197786683
site919371,4622,8,7,1.330464640318805,1.330464640318805,1.330464640318805,0.6520936290889294,8,8,11.697030752816257,0.597248951486192,0.8001239500088009,0.6860208411695543,2.4958776308968194,7.421145274924484,-0.37084140090622186,-0.029804116456875678,0.26371482219291315,-0.4333651430436888,-0.28190963398473856,-0.07418634605325343,-0.28623472391157895
site919591,4623,21,7,3.1539546354325427,3.1539546354325427,3.1539546354325427,0.6520936290889294,21,21,19.42317334866106,0.597248951486192,0.8716006117348469,0.676773468520495,2.7959406724217906,9.04988866586066,-0.012314175664765966,0.303949062286781,-0.14650321986952042,0.3123058444291352,0.19213332816336706,-0.15502342393578447,-0.044524601364694945
site919784,4624,21,7,2.5740165791582874,2.5740165791582874,2.5740165791582874,0.6520936290889294,21,21,19.74076389542206,0.597248951486192,0.8378564019649588,0.7101405856778521,2.091903697582965,5.805720492203942,-0.4748056573051893,0.16119523550023296,0.5295693381836744,-0.34740492562023684,-0.11198301297578242,-0.13382633725939933,-0.5136561681616529
site919975,4625,23,7,2.788910440911624,2.788910440911624,2.788910440911624,0.6520936290889294,23,23,16.26194020976913,0.597248951486192,0.8518165496785588,0.6624960899197212,1.9514655270831276,4.584473939843796,-0.15055535061386596,0.19212599023319163,0.5757988176351735,-0.5183277407099838,-0.4162996487028457,-0.3985121615989926,-0.7643728003231706
site920181,4626,25,7,3.3237764342890928,3.3237764342890928,3.3237764342890928,0.6520936290889294,25,25,20.30178480501797,0.597248951486192,0.8705721939467874,0.6321676037331146,2.1751967997538078,5.7313077283146265,-0.21874377815571383,0.0433914997196214,0.5312392353785713,-0.4721083300332961,-0.14257286704422004,-0.19537468081602388,-0.4974560386376245
site920397,4627,24,7,3.168662282726518,3.168662282726518,3.168662282726518,0.6520936290889294,24,24,13.647359535646634,0.597248951486192,0.8436630367274175,0.6689280672828083,2.482053710504862,7.556103861808438,-0.2515659908552798,0.2458077100059282,-0.11548786687353275,0.4028948806346479,0.11482102192363862,-0.10004814920420747,-0.25726549189939624
site920588,4628,12,7,1.421654427552692,1.421654427552692,1.421654427552692,0.6520936290889294,12,12,3.3908213838508874,0.597248951486192,0.841838484186536,0.717572538349277,1.5378468262947071,2.6996425110745954,-0.8970370733860934,0.03709166817763602,1.2769383695578966,-0.855560667681213,-0.5925525407994998,-0.8829857001391564,-0.8139293114351871
site920786,4629,8,7,1.246597546728942,1.246597546728942,1.246597546728942,0.6520936290889294,8,8,2.98352370373212,0.597248951486192,0.9350617244600927,0.6826638651195803,1.9936472971313786,4.404722506153994,-0.5929414920491632,0.032549549587595386,0.4821639293717921,-0.24044896381294856,0.002156236271911395,-0.548192933473107,-0.25997598921925247
site920984,4630,13,7,1.9585676174549924,1.9585676174549924,1.9585676174549924,0.6520936290889294,13,13,6.2792782435483705,0.597248951486192,0.8455458742577185,0.6962837746608966,2.34079372807267,6.49206114113516,-0.19987390199743868,0.1531276333881336,-0.26149444858705784,0.2534270523387985,0.054093004387059475,-0.2749068353136256,-0.1496825799715904
site921200,4631,14,7,1.9318467184395076,1.9318467184395076,1.9318467184395076,0.6520936290889294,14,14,12.563373034271322,0.597248951486192,0.8433640905083012,0.6563788978956155,2.043605438507386,4.974313967869193,-0.6594725138591905,-0.019098196597463674,0.46094557591111135,-0.4364136713872641,0.045619903764211725,-0.416659031537737,-0.2076556573599871
site921394,4632,9,7,1.1349288434007767,1.1349288434007767,1.1349288434007767,0.6520936290889294,9,9,2.6293912480162636,0.597248951486192,0.8802221243381514,0.7015777986891535,1.3986998895760878,2.270925801320157,-0.7143555294850827,-0.22367196759927618,1.273142104257281,-0.8508753841660696,-0.5451823548765227,-1.0673935381585133,-0.7643175546859895
site921590,4633,69,7,7.116995911228643,7.116995911228643,7.116995911228643,0.6520936290889294,69,69,34.11147786533192,0.597248951486192,0.8652918312667819,0.6502717626303202,2.441965477494008,7.031980858790374,0.022894917152814796,-0.1361500446120163,0.40833278879187895,-0.20313026322129954,-0.37206366450603634,-0.17188862275402494,-0.32038258264351843
site921784,4634,4,7,0.7248380879009679,0.7248380879009679,0.7248380879009679,0.6520936290889294,4,4,1.1336095259416938,0.597248951486192,0.9286444222175843,0.7088769264366607,1.6190646446862724,2.745878112026007,-0.9626806739819567,0.029259031727443225,0.4033327217089705,-0.5253410989640859,0.0027986254569168922,-0.11741990830994442,-0.3144772763044339
site922006,4635,9,7,1.3105704402479232,1.3105704402479232,1.3105704402479232,0.6520936290889294,9,9,5.79268868141531,0.597248951486192,0.862161270432215,0.7287616944929283,1.8382702123441037,3.8382827431172815,-0.7335149643346445,-0.30478332053501306,0.45099304429389037,-0.37673139575806147,0.28445333043539167,-0.21620840595126575,-0.33211104755524434
site922199,4636,16,7,1.9659676636781869,1.9659676636781869,1.9659676636781869,0.6520936290889294,16,16,15.623408819799263,0.597248951486192,0.8332754831854292,0.749766999733865,2.1140988397104015,5.2488110344844,-0.681902278478961,-0.01571404956718778,0.8494308754162091,-0.5551870681573683,-0.27992306241155995,-0.7420824074737374,-0.5503960446633258
site922397,4637,7,7,1.3021273148159185,1.3021273148159185,1.3021273148159185,0.6520936290889294,7,7,9.827977028974125,0.597248951486192,0.8925935924961781,0.6225985012492726,2.893091501683717,9.8560740673437,-0.7722935810903326,-0.5121647500776779,0.04935375951430558,-0.08361931381119689,-0.2202555929509623,-0.8758524126110243,0.08754797242962789
site922589,4638,14,7,1.8115437411242108,1.8115437411242108,1.8115437411242108,0.6520936290889294,14,14,10.001628756529904,0.597248951486192,0.9043183616045791,0.7237593565157704,2.083808970941132,4.867097103404063,-0.60014316375753,-0.1576681047665556,0.2764262138689953,-0.2932020487362924,-0.13769356976177344,0.03435334158303215,-0.3602165716795369
site922814,4639,9,7,1.3118354019084282,1.3118354019084282,1.3118354019084282,0.6520936290889294,9,9,3.142280304457061,0.597248951486192,0.9154105110084407,0.7256408962859175,1.7716640662960044,3.2098571955057236,-0.6100426243953289,0.13969092220918694,0.6252154841015224,-0.7437850832766778,-0.12842188873057434,0.04172462089866211,-0.6785096247676766
site923006,4640,19,7,2.319059532681199,2.319059532681199,2.319059532681199,0.6520936290889294,19,19,19.950904489493528,0.597248951486192,0.8071551516577848,0.6762854665465873,2.313515389401945,6.4492953029792055,-0.24626743631432238,-0.38894167633938137,0.21240758105212365,-0.201725149548269,-0.5065184707939232,0.0159286168648666,-0.3129167887758264
site923204,4641,8,7,1.1959394174270157,1.1959394174270157,1.1959394174270157,0.6520936290889294,8,8,6.346354255026264,0.597248951486192,0.867172522201352,0.7184965160817903,1.9957248732957875,4.444345108921494,-0.7013917010601975,-0.1237506373937807,0.24480778669246267,-0.41742349762457703,0.20076603973065071,0.057281122140634425,-0.45476787097124877
site923396,4642,23,7,3.081753066750007,3.081753066750007,3.081753066750007,0.6520936290889294,23,23,23.87781455029539,0.597248951486192,0.8808094030913652,0.7097430747647414,2.618865153198989,7.839297912226682,-0.2046507938765843,-0.3556570305348896,0.1530817127172459,-0.05061089110731966,-0.22258919586459688,0.1324633550217384,-0.09741639558911247
site923616,4643,9,7,1.3118354019084282,1.3118354019084282,1.3118354019084282,0.6520936290889294,9,9,3.142280304457061,0.597248951486192,0.9154105110084407,0.7256408962859175,1.7716640662960044,3.2098571955057236,-0.6100426243953289,0.13969092220918694,0.6252154841015224,-0.7437850832766778,-0.12842188873057434,0.04172462089866211,-0.6785096247676766
site923807,4644,18,7,2.241437624950753,2.241437624950753,2.241437624950753,0.6520936290889294,18,18,13.749131574049866,0.597248951486192,0.8297385475232332,0.6878889704445612,2.051717668927168,5.357565398306919,-0.18276695656750372,-0.15334312405535422,0.26314540164977457,-0.28972565476283146,-0.2920773799916329,-0.22457624192741846,-0.68111610569246
site924005,4645,11,7,1.4737084835178849,1.4737084835178849,1.4737084835178849,0.6520936290889294,11,11,4.2340922280616216,0.597248951486192,0.9305764673774988,0.6823031197762867,1.706764292569541,2.986338352524028,-0.32723229545780974,0.3013868606186601,0.5827034831289752,-0.7068873672223984,-0.277174692544253,0.14927808527647654,-1.015754157970183
site924202,4646,9,7,1.2454421643050577,1.2454421643050577,1.2454421643050577,0.6520936290889294,9,9,12.26374851415513,0.597248951486192,0.8699444177138406,0.6980411637311299,2.131191277337758,5.140889503049293,-0.6501806777385979,-0.04212190373848269,-0.19452488229064252,-0.09054801564926647,-0.013465954781183412,-0.34174605026448707,0.07398524871150605
site924407,4647,9,7,1.249188578853301,1.249188578853301,1.249188578853301,0.6520936290889294,9,9,3.142280304457061,0.597248951486192,0.8769074716133609,0.7144153598237314,1.7064792683516041,3.022975880476945,-0.5711189083180466,0.0031424905823775476,0.7991857659197471,-0.8344496033414172,0.022829632301194426,0.13105972512684916,-0.5312358394169049
site924601,4648,16,7,2.1053629596759267,2.1053629596759267,2.1053629596759267,0.6520936290889294,16,16,17.698167458346855,0.597248951486192,0.8185352710456304,0.7114434683639859,2.4221250510713817,6.813104081305886,0.037263979612231705,-0.4196940242005792,0.17955771908110438,-0.23744262113261475,-0.20326658956824062,0.015842908504770145,-0.4749984080079849
site924800,4649,4,7,0.6816216778914264,0.6816216778914264,0.6816216778914264,0.6520936290889294,4,4,2.3422937952852267,0.597248951486192,0.665424428029959,0.7742486892582203,1.8238770966951978,3.7461659883016125,-0.9866288965924416,0.16002611069691738,0.1877665097834006,-0.6152307283010036,-0.14999839317033456,0.16918262136523,-0.33450276606056967
site924998,4650,5,7,0.7692027220093417,0.7692027220093417,0.7692027220093417,0.6520936290889294,5,5,1.9396440899402636,0.597248951486192,0.8779578030746293,0.7423366154706034,1.743423731560355,3.327639891661781,-0.2843927318943365,0.05949061530208682,-0.49359365030200836,-0.2527679077377365,-0.11268899591198488,-0.4845611778990525,0.1025627744106842
site925197,4651,9,7,1.249188578853301,1.249188578853301,1.249188578853301,0.6520936290889294,9,9,3.142280304457061,0.597248951486192,0.8769074716133609,0.7144153598237314,1.7064792683516041,3.022975880476945,-0.5711189083180466,0.0031424905823775476,0.7991857659197471,-0.8344496033414172,0.022829632301194426,0.13105972512684916,-0.5312358394169049
site925392,4652,20,7,2.501645207350564,2.501645207350564,2.501645207350564,0.6520936290889294,20,20,20.813104751174244,0.597248951486192,0.802138616028638,0.7038987358656584,2.2676417770093287,6.260501947385003,-0.08402426564306664,-0.24646337064396429,0.22926858791194316,-0.09711372905578286,-0.1849105972458726,-0.04805040244002853,-0.4098934335580347
site925590,4653,6,7,0.9340286565716261,0.9340286565716261,0.9340286565716261,0.6520936290889294,6,6,2.61234504656514,0.597248951486192,0.8653348023456958,0.7668547714647806,1.739940203384662,3.1819451847038285,-0.6817145667696844,0.2663198918923519,0.43689097602403615,-0.7550563450817757,-0.16500559536416506,0.4006235411913849,-0.7485905175692552
site925786,4654,25,7,3.372915509552803,3.372915509552803,3.372915509552803,0.6520936290889294,25,25,23.87781455029539,0.597248951486192,0.8691879827032599,0.6866582454500428,2.5139654916338983,7.34205732357549,-0.26357134184460096,-0.23522010573462318,0.17415703182420747,-0.1866478816514372,-0.1144197353040035,-0.032677744651937235,-0.3026707532502083
site925986,4655,10,7,1.4184233216314535,1.4184233216314535,1.4184233216314535,0.6520936290889294,10,10,3.987124520346329,0.597248951486192,0.9132115324150263,0.7752563609494902,1.7577262784318755,3.1552675833264927,-0.6297422946399025,0.05366113342240623,0.6419194427241595,-0.6751478618160552,-0.14454521762839234,-0.07941109326200692,-0.7219429361288613
site926177,4656,60,7,6.423186402010967,6.423186402010967,6.423186402010967,0.6520936290889294,60,60,27.492638292672684,0.597248951486192,0.8923566322288716,0.7093966762813427,2.3778266856083907,6.33550645624934,0.15898640972284556,-0.018026668073952343,0.07352026372483132,0.09917046132279693,-0.08996795325671111,0.32395827088468543,0.018611010391526007
site926389,4657,14,7,2.1138723272002724,2.1138723272002724,2.1138723272002724,0.6520936290889294,14,14,13.673931383406575,0.597248951486192,0.8621872998444409,0.6303422825524652,2.3782369243925485,6.974183290705436,0.028819639557639012,0.042540483361456854,-0.003244306182372561,-0.23347374070079294,0.05618801120091897,-0.1735120760793117,0.2186943419012808
site926622,4658,12,7,1.4489606386305414,1.4489606386305414,1.4489606386305414,0.6520936290889294,12,12,4.9499938409792374,0.597248951486192,0.8286974487206473,0.6603745778463864,1.6004306850999852,3.1972945336210037,-0.4375001252215013,-0.1651068513248616,0.422005795687665,-0.1390996698674767,-0.5482188083480328,-0.39800841450810237,-0.6900771675944738
site926820,4659,15,7,1.8523851556556294,1.8523851556556294,1.8523851556556294,0.6520936290889294,15,15,5.10230060729791,0.597248951486192,0.8655541556559619,0.6839969896013646,1.6961215467116473,3.1621465705629914,-0.3746504850124799,0.23691310418739076,0.738966912398054,-0.44217207162026095,-0.35607402578861264,-0.07369075518535725,-0.7502845976466866
site927012,4660,7,7,1.1615604483515005,1.1615604483515005,1.1615604483515005,0.6520936290889294,7,7,12.004301305385876,0.597248951486192,0.8815497753191961,0.6802068486312745,2.7065465401472513,8.463511417692684,-0.5657560590723545,-0.5083877942429376,0.33793710697242507,-0.22080971517696818,-0.35554884338456183,-0.4794325440516538,-0.20835989214284578
site927212,4661,26,7,3.3526165800756393,3.3526165800756393,3.3526165800756393,0.6520936290889294,26,26,28.946538190053744,0.597248951486192,0.88489598344412,0.6337602982754568,2.5672973556592584,7.617824924649083,0.02321756931424117,0.02156119244628925,0.2441998733536675,-0.023231106555076233,-0.29526175745797595,0.10246267249389496,-0.0034021112381628356
site927407,4662,5,7,0.8609562358988052,0.8609562358988052,0.8609562358988052,0.6520936290889294,5,5,2.1586118096109868,0.597248951486192,0.8884653038056246,0.7857652354102088,1.989738869945559,4.183088196899477,-0.9400986664418692,-0.09028584723414326,0.7630886638948399,-0.7852182495558123,-0.4132891426665099,-0.9559431317395019,-0.5804844738879713
site927599,4663,12,7,1.5571059331879809,1.5571059331879809,1.5571059331879809,0.6520936290889294,12,12,11.107540716726174,0.597248951486192,0.8831656588576584,0.7587543922422235,2.4177388350997613,6.082352528851528,-0.07339930086876528,-0.4592065365879881,-0.20460714106282513,0.005791068557273446,0.04270714616309733,0.7747833838482526,0.06929791495439055
site927801,4664,11,7,1.8252275734414416,1.8252275734414416,1.8252275734414416,0.6520936290889294,11,11,13.346239387652036,0.597248951486192,0.882837396034476,0.6822478824103424,2.678644486393608,8.237980119266986,-0.23228011363104065,-0.42006569318573306,0.10288889898049636,-0.2738554219703968,-0.33260363049905506,-0.4383006170555753,-0.3932421092077311
site927999,4665,20,7,2.685307876749329,2.685307876749329,2.685307876749329,0.6520936290889294,20,20,17.985288256013206,0.597248951486192,0.8801950355566961,0.6629194480620424,2.2208380090769473,5.85723843622792,-0.3531170464437516,-0.052729109484078975,0.5752522950830462,-0.4643822824940909,-0.24147726654755453,-0.1506483976289728,-0.5364000080845188
site928193,4666,21,7,2.899766067344908,2.899766067344908,2.899766067344908,0.6520936290889294,21,21,18.097876256812537,0.597248951486192,0.8272885042500654,0.7181154037876375,2.5774379903158473,8.170155474903341,-0.4191557617877861,0.11043788500383404,0.16384764227955115,0.25886532223439457,0.11186439609530323,-0.2030611313663956,-0.2847115706798956
site928385,4667,25,7,3.385042902466933,3.385042902466933,3.385042902466933,0.6520936290889294,25,25,23.44831253860408,0.597248951486192,0.8987711641561784,0.7274409182595831,2.479190300708311,6.999601674489089,-0.056940756605313364,-0.14441891196966225,0.06203878136182778,0.11598915987522587,-0.2283035477023169,0.33425031812548905,0.11473533263533606
site928590,4668,11,7,1.8252275734414416,1.8252275734414416,1.8252275734414416,0.6520936290889294,11,11,13.346239387652036,0.597248951486192,0.882837396034476,0.6822478824103424,2.678644486393608,8.237980119266986,-0.23228011363104065,-0.42006569318573306,0.10288889898049636,-0.2738554219703968,-0.33260363049905506,-0.4383006170555753,-0.3932421092077311
site928790,4669,11,7,1.6200787928376155,1.6200787928376155,1.6200787928376155,0.6520936290889294,11,11,7.716630797909907,0.597248951486192,0.9049617928307121,0.7600041311125667,2.2317199610765175,5.379515100336056,-0.2774520166112529,-0.1957389903401929,0.28899329259874,0.05469802722682276,-0.23827476142585266,-0.05446460851665652,0.2534458969097159
site928982,4670,13,7,1.7750393320998108,1.7750393320998108,1.7750393320998108,0.6520936290889294,13,13,8.072170291320209,0.597248951486192,0.902537797850237,0.7149906451850417,2.0407224498089858,4.536512630937007,-0.40566160703883375,-0.08670931954493238,0.17469901901534227,-0.4700047348873662,-0.08336730163161922,-0.1413511654707889,-0.563903876296528
site929174,4671,39,7,4.554745878893553,4.554745878893553,4.554745878893553,0.6520936290889294,39,39,23.66331706608129,0.597248951486192,0.8680846081603654,0.729271409416154,2.2778030005943686,5.983639666936528,-0.04960719005970748,-0.19072675358088195,0.0730692920539444,0.1013712673872371,-0.26005911111067365,0.2011652809911254,-0.020492134053844122
site929374,4672,12,7,1.9413116288276273,1.9413116288276273,1.9413116288276273,0.6520936290889294,12,12,7.897486334871498,0.597248951486192,0.8754861231283507,0.6261031391699627,2.4307215570991674,7.173086147205996,-0.2214362783234504,-0.061914946591753686,-0.019205882752467367,-0.3009596988814218,-0.12650085505892192,-0.45015422465823773,-0.31484099685213957
site929570,4673,7,7,1.0711818222075415,1.0711818222075415,1.0711818222075415,0.6520936290889294,7,7,2.002718256652801,0.597248951486192,0.9494307491862641,0.7417432168896697,1.6036759962081975,2.6633129064745997,-0.9557693840575507,0.3271949371356525,0.584821672244225,-0.5245235151251948,-0.06183929825319241,-0.037031090040120236,-0.6330541887495729
site929763,4674,9,7,1.2871354786095308,1.2871354786095308,1.2871354786095308,0.6520936290889294,9,9,7.093188561593441,0.597248951486192,0.8590242214800327,0.7439250904143354,2.0068186937034778,4.5321687419522805,-0.673363094125739,-0.12603729157196736,0.4896543472621392,-0.5477032862783122,-0.10824534557459703,0.07598973176204138,-0.6463044996243846
site929955,4675,71,7,7.438828598950758,7.438828598950758,7.438828598950758,0.6520936290889294,71,71,27.91829295486205,0.597248951486192,0.8836017972865499,0.6962279476052788,2.303542361844328,6.033479062840596,0.09646596332182408,0.06334195790231119,0.022337614728346254,0.07473814308951274,-0.038524294710245204,0.2381887368253059,0.024261238841572857
site930162,4676,8,7,1.4891479962512548,1.4891479962512548,1.4891479962512548,0.6520936290889294,8,8,7.522233647058329,0.597248951486192,0.875586874282341,0.6453317283830613,2.540383473843761,7.67986766851288,0.17676709812316224,-0.05010737985257313,0.10876425185288838,-0.34749045574782106,-0.3607047549568182,-0.5125859016303367,-0.4368791068164693
site930357,4677,6,7,0.9645939024845162,0.9645939024845162,0.9645939024845162,0.6520936290889294,6,6,1.1477069672393387,0.597248951486192,0.8942593947289795,0.7238857487968587,1.6454957674004325,2.7885586656036225,-0.7205988063391019,0.3050017009342877,0.6476233781338148,-0.6076452017035163,-0.1071503584049786,0.19993534791300305,-0.636288448077116
site930551,4678,9,7,1.2513813924320183,1.2513813924320183,1.2513813924320183,0.6520936290889294,9,9,6.275236044941379,0.597248951486192,0.8563735630336236,0.7155354704248748,1.888976945705287,4.173452675637636,-0.6900185562583941,-0.0829472618681175,0.47216033352916154,-0.41279647590634594,0.020098778781103492,0.2130673452912506,-0.5202156239989933
site930745,4679,83,7,8.473441588402332,8.473441588402332,8.473441588402332,0.6520936290889294,83,83,32.66625967546119,0.597248951486192,0.8822289190715032,0.7026002316105513,2.46271918427035,6.864404552081441,0.21944350705185506,-0.05060679248897686,0.06576410267804747,-0.004454308631189739,0.031112246114616503,0.17604085975564535,0.011681668610675103
site930950,4680,13,7,1.9122979651047116,1.9122979651047116,1.9122979651047116,0.6520936290889294,13,13,8.142927201110998,0.597248951486192,0.862824795944465,0.6494610968420266,2.240745607412981,6.059903778440115,0.11912265607055013,0.18378367057931538,0.17647808324338246,-0.3989277119704221,-0.34474544188778333,-0.5125133832757236,-0.5756337003249961
site931145,4681,9,7,1.252991450692472,1.252991450692472,1.252991450692472,0.6520936290889294,9,9,3.4786308194711975,0.597248951486192,0.9213849712814469,0.7265226026005597,1.7583927389127718,3.1562968855362232,-0.7366835638561492,0.22996219384990144,0.5640956629391627,-0.6646868419971387,-0.18902783618028685,0.12541821369281914,-0.7257668651649483
site931342,4682,11,7,1.5013620420746792,1.5013620420746792,1.5013620420746792,0.6520936290889294,11,11,3.981598867433013,0.597248951486192,0.9253491509827112,0.7423441646186695,1.7054601420285953,3.0728813683464296,-0.8024919801712764,0.1674446305792075,0.49690529717165344,-0.3824726751197953,0.1903385387737342,-0.021846317387472017,-0.30773051856715244
site931533,4683,92,7,8.999765307382667,8.999765307382667,8.999765307382667,0.6520936290889294,92,92,32.66625967546119,0.597248951486192,0.882452888205481,0.7006752108356679,2.4302865136726917,6.6578421324185815,0.2140013741359967,0.007172338775878639,0.015925713435189844,0.007897222784916218,0.12990374607000238,0.1791210902471984,0.06517632962723638
site931742,4684,8,7,1.1935247551532566,1.1935247551532566,1.1935247551532566,0.6520936290889294,8,8,8.97834561051864,0.597248951486192,0.8302436196530483,0.6113715664929704,2.384301268517884,7.2077628689884214,-0.6423674956120837,-0.5382544723877651,0.4469696799562446,-0.3382862699863813,-0.42427287541852793,-0.8302701217893629,-0.3869789636340879
site931936,4685,12,7,1.55587621686652,1.55587621686652,1.55587621686652,0.6520936290889294,12,12,7.26267837700866,0.597248951486192,0.8690351327937449,0.737174098379987,1.862203137457998,3.9312746459520187,-0.6723519815769117,-0.0247720083775967,0.4279735282367972,-0.4051040571080922,-0.11376018969397764,-0.11326166941766724,-0.5915282313689663
site932130,4686,10,7,1.4071083005968201,1.4071083005968201,1.4071083005968201,0.6520936290889294,10,10,3.658763241689633,0.597248951486192,0.9157667101581396,0.7218623782433169,1.6977568238403156,3.0717296422210216,-0.6952142069668596,0.11660848757829889,0.5920756825006356,-0.38211788811176434,0.13753770037580612,-0.023691469054873085,-0.3535376385948061
site932324,4687,99,7,9.767535903739198,9.767535903739198,9.767535903739198,0.6520936290889294,99,99,33.581786894699746,0.597248951486192,0.863280308173664,0.707081627431473,2.4707263972743587,6.9465117188914824,0.25629804933960587,-0.010081774937991757,-0.0431720571161845,0.04121875684558466,0.15506689689240846,0.07947084195786638,0.028887818140834406
site932531,4688,11,7,1.7061527312873062,1.7061527312873062,1.7061527312873062,0.6520936290889294,11,11,10.646961292088603,0.597248951486192,0.9046082313368249,0.6853289680477015,2.496350470735489,7.188798303773401,-0.2071079336157763,-0.3379087428226378,0.04498681217438464,-0.5167742439224499,-0.09248143963306292,-0.16924543510399587,-0.5783112614106005
site932727,4689,7,7,1.0400321019403906,1.0400321019403906,1.0400321019403906,0.6520936290889294,7,7,3.2782171590722067,0.597248951486192,0.8945764447611134,0.6901616033633194,1.7131502135078112,3.053528676052724,-0.6525182934303179,-0.11431311105309083,0.9396011746701659,-0.6242441465625047,-0.5009832443870954,-0.29754490908921555,-0.9320779659903735
site932922,4690,12,7,1.6012521073269166,1.6012521073269166,1.6012521073269166,0.6520936290889294,12,12,4.698159325769388,0.597248951486192,0.9107025086875805,0.715454842066495,1.769037752760327,3.299687151480442,-0.6152859661769902,0.06082736285317354,0.6305563398978415,-0.4809557253058907,-0.0334431911823053,-0.025364004506492958,-0.5333240138066068
site933117,4691,92,7,8.889235330619316,8.889235330619316,8.889235330619316,0.6520936290889294,92,92,32.66625967546119,0.597248951486192,0.8696562886404187,0.7016944644103055,2.3949475113786134,6.527040974665376,0.20148993331578546,-0.03132016424161153,0.03072933940903415,-0.015545484220371749,0.10223787980666575,0.14023284029866417,0.06073335746923986
site933316,4692,8,7,1.2808345544565867,1.2808345544565867,1.2808345544565867,0.6520936290889294,8,8,8.98231364241379,0.597248951486192,0.840029588409787,0.636577005441623,2.450993119325108,7.418409901587134,-0.5980954426710743,-0.42751787914626127,0.2729442022032693,-0.4672761310427463,-0.3512020042286444,-0.675476448272394,-0.4152025676090387
site933511,4693,4,7,0.6936883676338172,0.6936883676338172,0.6936883676338172,0.6520936290889294,4,4,0.8394057738555215,0.597248951486192,0.8809835710338486,0.6845900573546458,1.68373801491264,3.0560750519191213,-1.0297318025897744,-0.012229766720023951,0.9437118491065785,-0.5237907644137534,-0.5273538655164931,-0.7404398986684092,-0.5095524713372737
